time_s,temperature_K,alpha_sei,alpha_anode_electrolyte,alpha_cathode,alpha_electrolyte,qdot_sei_W_per_kg,qdot_anode_electrolyte_W_per_kg,qdot_cathode_W_per_kg,qdot_electrolyte_W_per_kg,qdot_total_W_per_kg
0.7982648082290177,703.7581249000478,1.0,0.7022267272185814,0.04017441890198195,0.9999999591792623,0.0,293589565.4046848,10209.144686910271,243.87871008338632,293600018.4280818
0.7982679217544023,704.6827458449533,1.0,0.7044360721813242,0.040175256925270734,0.9999999792963454,0.0,300373240.6976176,10503.854948517657,131.52970133826733,300383876.08226746
0.7982710352797869,705.6289164850316,1.0,0.706696908811346,0.04017611925583167,0.9999999992859082,0.0,307434261.6293649,10813.623814464147,4.830189290727564,307445080.08336866
0.798273247926992,706.3149031113595,1.0,0.7083360466800319,0.04017674753474813,1.0,0.0,312629379.54372185,11043.509315016021,0.0,312640423.05303687
0.798275460574197,707.012554320758,1.0,0.7100030565824126,0.040177389195060524,0.999999997980252,0.0,317978430.67122513,11281.967134341496,14.969277127337602,317989727.60763663
0.798277673221402,707.7222177419432,1.0,0.7116987687219056,0.040178044737323365,0.999999997948773,0.0,323487670.4719978,11529.445416286588,15.930001417407949,323499215.8474155
0.798279885868607,708.4442550070019,1.0,0.7134240472056184,0.04017871468837028,1.0,0.0,329163660.00749385,11786.422079439415,0.0,329175446.4295733
0.798282098515812,709.1790425774249,1.0,0.7151797917491406,0.04017939960310727,1.0,0.0,335013283.44041425,12053.407251396533,0.0,335025336.84766567
0.798284311163017,709.9269725847334,1.0,0.7169669393736463,0.04018010006636817,1.0,0.0,341043766.2584125,12330.94592282935,0.0,341056097.20433533
0.79828662589814,710.7239210463724,1.0,0.7188712142071089,0.04018085015970466,1.0,0.0,347554301.39898616,12633.21864434776,0.0,347566934.6176305
0.7982889406332631,711.5361878534269,1.0,0.7208120911231142,0.04018161869097147,1.0,0.0,354280199.3038005,12948.394320329231,0.0,354293147.69812083
0.7982912553683861,712.3642825548068,1.0,0.7227907876420929,0.04018240645037616,1.0,0.0,361231060.6409889,13277.241245816882,0.0,361244337.8822347
0.7982935701035091,713.2087374887723,1.0,0.724808575774886,0.040183214275393474,1.0,0.0,368416986.33403033,13620.585702879298,0.0,368430606.9197332
0.7982958848386321,714.070108993415,1.0,0.7268667848480102,0.04018404305433879,1.0,0.0,375848603.3869578,13979.317215089406,0.0,375862582.7041729
0.7982981995737551,714.9489786519,1.0,0.7289668044758136,0.040184893730266326,1.0,0.0,383537090.98593295,14354.394339042721,0.0,383551445.380272
0.7983082590459818,718.9872694477099,1.0,0.7386161109706977,0.04018887121097779,1.0,0.0,420236139.63408214,16201.507038228823,0.0,420252341.1411204
0.7983183185182084,723.4250644848145,1.0,0.749220000163981,0.04019338189807115,1.0,0.0,463134452.2490108,18485.467420643927,0.0,463152937.71643144
0.7983283779904351,728.3312833466019,1.0,0.7609431469358601,0.04019855692258836,1.0,0.0,513588654.49148536,21357.838178699563,0.0,513610012.32966405
0.7983384374626618,733.7897181280993,1.0,0.7739857592440271,0.04020457460707099,1.0,0.0,573208242.229702,25039.526844686497,0.0,573233281.7565467
0.7983484969348884,739.901279494194,1.0,0.788588943680932,0.040211683108335956,1.0,0.0,643765388.4794292,29859.39072335302,0.0,643795247.8701526
0.7983605067634146,748.218304143972,1.0,0.8084618696869651,0.04022210014765796,1.0,0.0,744484161.3203957,37815.72695191213,0.0,744521977.0473477
0.7983676115551817,753.7465786137335,1.0,0.8216712265349828,0.040229582075695505,1.0,0.0,812802746.0904436,44152.97996847855,0.0,812846899.070412
